HolderAddress,Balance
0x86dB13e23280CCFe5eC420e538563D1200c4edd5,"25,527,070,093"
0xBda2CC4f974362D260c6b930059981D80fCD9E95,"25,170,586,777"
0xF478A494afC88BEf17237b215414CEFb9AbA76E7,"25,128,782,342"
0x537A2C6be30b97Dc832E15e7b6B483447aCdE78C,"25,029,304,275"
0xe14cA4152e048f9cdD9A1e3B12a5a42fC3c3C9e6,"24,997,388,057"
0x6c86897587620883F73eA89049F77388c1542e05,"24,965,235,025"
0x518EC1006d2a9518388cF862369b1534190E12Fa,"24,818,132,846"
0x95353146ba10679bF5C8FBFdc950d0103FfCcF8C,"24,744,691,762"
0x1983C69237CA359efD2774f0B399C7eF7AC03A56,"24,162,131,696"
0x8cF8e3d008AdfE5d3e07Da764280701e113fE487,"24,056,567,703"
0x690D89868E0b80263752D07fe5Fd2846d1A58d6c,"23,642,332,394"
0x3ecDbd76Dee0FA9cD232b4b54B96B80e8CE285Cf,"23,620,770,428"
0xb1Eee8d930C9bfaCa2AD5345922D7c37cbbF2d7c,"23,473,701,421"
0x2DC4DbE3fF63cb49C577375fA5af3C55c4FC3a2A,"23,454,561,021"
0x3E941D23f241885784ef72BFB2B5f040252f1739,"23,128,567,312"
0xb92c55DB9f5EdD46423980Fbe7fDB9948fAF5b57,"22,907,552,717"
0x9Cc6883D8E42f8D9e07C7E61135e6B5d27A783aD,"22,905,543,469"
0x039641A7b2B57BE1aB38eF244A2345472e3ae51a,"22,873,348,266"
0x3BDa83Ad555690d9f5060eDbcD287e4fC4B591FD,"22,851,729,830"
0xfBe51417Dc45d231834eba98eeAf10E668998099,"22,657,525,239"
0x8339F918a011AbDb6A3692bF22Bf6D2fd05a99C7,"22,495,606,238"
0x4c2A9F904D97E868D3339AB98071140E46A458CF,"22,347,911,355"
0x32792Cd97b1013F92B4B852d14bFAa3dD20400f1,"22,085,422,511"
0x7CE218FB540910d3b81986Be5263eD9CD207b499,"21,614,942,745"
0x8fC4EB1a52569671472D44E126556d0cbA64aD5E,"21,558,772,395"
0x4566c08080a1A4e08CC8aB0ED4c10979efDadF35,"21,341,222,478"
0xC346C3f1D8dd49217003eEc2C70b32dDCF3D8f33,"20,934,541,822"
0x857F39452FF509487881d48647A7d6FbCa994Ded,"20,386,675,548"
0xCD0BfD0db93BaE6C7972f5d81B1cb042bd1f4868,"20,286,012,097"
0xeb5887734E12DcE3F0FF264AE50Ce2d4CcEEcc67,"20,124,786,020"
0x3fba48ae29b99B139515c9D717Db3B9A3Bf0FaF5,"20,121,505,616"
0x3bD71a0303E4301a973f8218550053BfF6c8075b,"19,831,581,483"
0x5e8cb2c4aeA7805c15C4aab30fbA16B427c4E741,"19,619,622,423"
0x04Ba52d439c1c23709BBA7a4e920835A6aceE452,"19,587,997,369"
0xc09956843E12DE5Eb12C4ACA1F8f6E66AD53192B,"19,333,016,643"
0x749Dc7F8aCb2aEF38Dc98806fA14a6B49b91b8d4,"19,199,950,262"
0x04B9c7f17D3661fB98DfdB62f291f6f52adA1f0b,"18,974,734,719"
0xfaF887b0985Bb1B2EF8aEF1583dfC0ca2239B6E0,"18,876,077,842"
0x0a4aB49Cb3a71263BB3881799f50c32Af0Dba651,"18,868,327,818"
0x0E95990302151885749BC6e6C2f17e9D534b4285,"18,822,386,583"
0x68B48bCa2F5955DF6AF945bB71814EDdA5243712,"18,770,880,794"
0xFEA5C78B1C2457515501481B23Bf702f7F6513c8,"18,756,573,056"
0x7122B898D290390AbbA61158c5eD13b1402ee084,"18,480,232,285"
0xA2816b2ecAfC3aE6c3F29AFcC2B90f42DeB4fF20,"18,389,736,505"
0x78Da1E11A40398e345e822D7Ae1425B0d60F769c,"18,300,410,841"
0xA84DBE4602cBAcfe8Cd858Fe910b88ba0e8b8B18,"18,038,519,236"
0x457F48a0bBa2D1aB06AD6f9b5F6d8Ee9c457BbA1,"17,893,801,924"
0x21a325Ff51740Aa238ACeA2368eFaaB69b34d34b,"17,738,845,344"
0xF321eD95Bbd3776a7c7d6592d989Fae98EaE4560,"17,657,253,782"
0x50495946033EcBC8699c526cd8A5F9C6E420c0d6,"17,370,837,885"
0xf62033Da03AF71a148EB5Dfa34574c7D3e2B03cE,"17,347,123,008"
0x7A55D045c24bd4d8AE2063cec9e1d5DE47c74893,"17,331,508,611"
0xbDB57eFc966E177Fe7D30B3a0cb99DA274A79291,"17,219,598,340"
0xDc0097AD86829C4dC4B0945484BcA46D4A68E798,"17,177,882,280"
0x26Ce68b51FCc9ae57F893F0F4097A6FF3aEEbf82,"17,030,662,562"
0xe9Ef8342Fffb9167846629d513Dc97388c5fB022,"16,616,519,790"
0x8166d661ED2265e901251A4E9A9DC8A7375bA686,"16,244,117,773"
0x31E78bB913861cA8Cc944E5D6cA246d077c2fAA0,"16,172,285,020"
0x05F4B847ae188662f9f2adA01149599bbcBf3158,"16,069,235,547"
0xfBD6803A7a0FE2b8c2a4E3790095B394FdF95b5A,"15,513,826,000"
0x747c1D10cCaF606b56aB58eec8b899eE098f65AF,"15,317,393,395"
0x209Cc8b7cB42DAA454C832e50D1De3bbd1Eb1769,"15,276,916,752"
0xFCCBdF70bA3df135056d05D715ec4C7A8ACDa817,"15,268,617,623"
0x149756907221491eca8C5816a6B5d6B60fCd7d60,"15,167,320,950"
0x10084a84e8018d53Ef1a766E8924Adf866D942e6,"15,124,606,358"
0x94c653B738f102fda25D457E2CbCB48f4A75792E,"15,070,692,271"
0x03f7f340e71660ae72f72906f09dba3CeAa5DaEF,"15,068,750,246"
0x89785A6D643B825f5dd8506D8a27fA17488657a1,"14,690,687,349"
0x4c5c3Bf1D7E22EED545fc9BC7cC7dFDD9e9a82eD,"14,636,570,362"
0xF6A1F53026dC95152269aB4fD5De04CbaffDb528,"14,594,785,305"
0x04C3a4011D17dfd8650ada24f0A0BAA6C4FE43d5,"14,525,826,146"
0x771a539ef123131423Ce91Bd887Ff71E618EE2D9,"14,459,479,782"
0x3779fc9ea28f7658cb11ec65D961f5b1183B9C5e,"14,272,662,723"
0x123da08fbe5D3f300054710f80b065D5F1CE91E3,"14,251,936,156"
0x9FB9C2a6f4407DD29b8a39199237D408E5Bf783A,"14,166,296,453"
0x91ab67b76678B538c22ADf351E426eF358d578C0,"14,032,043,120"
0xf504b2BcB9125E3d5243460999668d79F38f9647,"13,916,705,086"
0x457ccE5766b2a0d62D44149A854966feeD40BB5D,"13,873,299,087"
0x5d9575e57a197289417cE0cC8eB49230CE07041d,"13,782,367,456"
